None1,Number,None2,Name,Accepted,Submission
1,5817,-1,"Ice Walls",39,180
0,5818,-1,"Joint Stacks",1281,3384
1,5819,-1,"Knights",357,1055
0,5820,-1,"Lights",433,1541
1,5821,-1,"Ball",1017,1852
0,5822,-1,"color",21,167
1,5823,-1,"color II",733,1627
0,5824,-1,"graph",41,148
1,5825,-1,"permu",16,143
0,5826,-1,"physics",603,1113
1,5827,-1,"Rikka with Parenthesis",23,116
0,5828,-1,"Rikka with Sequence",826,4493
1,5829,-1,"Rikka with Subset",567,1625
0,5830,-1,"Rikka with Subset II",15,292
1,5831,-1,"Rikka with Parenthesis II",894,2141
0,5832,-1,"A water problem",2386,7652
1,5833,-1,"Zhu and 772002",1192,3450
0,5834,-1,"Magic boy Bi Luo with his excited tree",849,2840
1,5835,-1,"Danganronpa",1327,2170
0,5836,-1,"Rubik's Cube",43,159
1,5837,-1,"Robots",33,156
0,5838,-1,"Mountain",176,570
1,5839,-1,"Special Tetrahedron",456,1111
0,5840,-1,"This world need more Zhu",260,1050
1,5841,-1,"Alice and Bob",126,531
0,5842,-1,"Lweb and String",1269,2765
1,5844,-1,"A Poor King",6,73
0,5845,-1,"Best Division",397,1358
1,5846,-1,"Convex Hull",32,232
0,5847,-1,"Different Sums",106,242
1,5848,-1,"Easy Homework",16,151
0,5849,-1,"Flight",49,401
1,5850,-1,"Generator",20,141
0,5851,-1,"Honey Tour",5,52
1,5852,-1,"Intersection is not allowed!",310,944
0,5853,-1,"Jong Hyok and String",377,1229
1,5854,-1,"K-th value",49,181
0,5855,-1,"Less Time, More profit",484,1426
1,5856,-1,"Math is Fun",12,87
0,5857,-1,"Median",578,2473
1,5858,-1,"Hard problem",701,1213
0,5859,-1,"Captain is coding",62,205
1,5860,-1,"Death Sequence",462,1043
0,5861,-1,"Road",516,1829
1,5862,-1,"Counting Intersections",633,2001
0,5863,-1,"cjj's string game",305,488
1,5864,-1,"Cube again",90,372
0,5865,-1," Stone game",66,233
1,5866,-1,"Lucky E",90,241
0,5867,-1,"Water problem",643,1619
1,5868,-1,"Different Circle Permutation",258,549
0,5869,-1,"Different GCD Subarray Query",864,2309
1,5870,-1,"Alice's Adventure in Wonderland",49,236
0,5871,-1,"Number of Connected Subgraph",5,196
1,5872,-1,"Seats",190,560
0,5873,-1,"Football Games",1501,4483
1,5874,-1,"Friends and Enemies",864,2053
0,5875,-1,"Function",1655,5397
1,5876,-1,"Sparse Graph",1153,3476
0,5877,-1,"Weak Pair",1920,6735
1,5878,-1,"I Count Two Three",1826,4291
0,5879,-1,"Cure",1912,9704
1,5880,-1,"Family View",1016,5064
0,5881,-1,"Tea",970,3585
1,5882,-1,"Balanced Game",1260,1741
0,5883,-1,"The Best Path",1434,3546
1,5884,-1,"Sort",1721,6979
0,5885,-1,"XM Reserves",376,1034
1,5886,-1,"Tower Defence",293,806
0,5887,-1,"Herbs Gathering",808,3301
1,5889,-1,"Barricade",924,3332
0,5890,-1,"Eighty seven",740,2331
1,5891,-1,"String",52,334
0,5892,-1,"Resident Evil",274,998
1,5893,-1,"List wants to travel",482,1680
0,5894,-1,"hannnnah_j’s Biological Test",988,2942
1,5895,-1,"Mathematician QSC",483,937
0,5896,-1,"Running King",165,439
1,5897,-1,"The Game",63,212
0,5898,-1,"odd-even number ",1065,1921
1,5899,-1,"oasis in desert",71,263
1,5901,-1,"Count primes",1724,3401
0,5902,-1,"GCD is Funny",637,2616
1,5903,-1,"Square Distance",246,708
0,5904,-1,"LCIS",783,1803
1,5905,-1,"Black White Tree",80,174
0,5906,-1,"Square Revolution",44,174
1,5907,-1,"Find Q",1038,2501
0,5908,-1,"Abelian Period",588,1551
1,5909,-1,"Tree Cutting",1069,2926
0,5910,-1,"Advanced Traffic System",23,95
1,5911,-1,"Hanzo vs. Genji",2,200
0,5912,-1,"Fraction",2348,5289
1,5913,-1,"Rotate String",9,123
0,5914,-1,"Triangle",2665,5147
1,5915,-1,"The Fastest Runner Ms. Zhang",122,520
0,5916,-1,"Harmonic Value Description",1537,2946
1,5917,-1,"Instability",450,1189
0,5918,-1,"Sequence I",2363,6515
1,5919,-1,"Sequence II",1667,5981
0,5920,-1,"Ugly Problem",1281,3948
1,5921,-1,"Binary Indexed Tree",318,1287
0,5922,-1,"Minimum’s Revenge",2522,4958
1,5923,-1,"Prediction",468,1650
0,5924,-1,"Mr. Frog’s Problem",2297,4423
1,5925,-1,"Coconuts",855,2999
0,5926,-1,"Mr. Frog’s Game",2015,4645
1,5927,-1,"Auxiliary Set",1069,3872
0,5928,-1,"Birthday Gift",117,470
1,5929,-1,"Basic Data Structure",1363,7066
0,5930,-1,"GCD",249,944
1,5931,-1,"Mission Possible",255,946
0,5932,-1,"Backpack on Tree",68,250
1,5933,-1,"ArcSoft's Office Rearrangement",2147,7022
0,5934,-1,"Bomb",2172,7449
1,5935,-1,"Car",1792,6925
0,5936,-1,"Difference",696,2753
1,5937,-1,"Equation",452,1294
0,5938,-1,"Four Operations",2128,7569
1,5939,-1,"Game of Eliminate",47,435
0,5940,-1,"Hazy String",5,129
1,5941,-1,"Inequality",49,384
0,5942,-1,"Just a Math Problem",364,1198
1,5943,-1,"Kingdom of Obsession",1348,4551
0,5944,-1,"Fxx and string",995,2216
1,5945,-1,"Fxx and game",1116,4152
0,5946,-1,"Fxx and tree",32,503
1,5947,-1,"Fxx and factory",0,106
0,5948,-1,"Thickest Burger",2873,3702
1,5949,-1,"Relative atomic mass",2826,3388
0,5950,-1,"Recursive sequence",3002,7004
1,5951,-1,"Winning an Auction",133,483
0,5952,-1,"Counting Cliques",2363,6874
1,5953,-1,"Similar Rotations",20,236
0,5954,-1,"Do not pour out",426,2102
1,5955,-1,"Guessing the Dice Roll",647,2125
0,5956,-1,"The Elder",653,2467
1,5957,-1,"Query on a graph",197,805
0,5958,-1,"New Signal Decomposition",82,653
1,5959,-1,"A Random Turn Connection Game",35,161
0,5960,-1,"Subsequence",172,561
1,5961,-1,"传递 ",1371,3138
0,5962,-1,"凯旋三兵 ",16,124
1,5963,-1,"朋友",823,1521
0,5964,-1,"平行四边形",202,666
1,5965,-1,"扫雷 ",1643,6090
0,5966,-1,"跳蚤国王的游戏",10,70
1,5967,-1,"小R与手机",365,1246
0,5968,-1,"异或密码",1598,4930
1,5969,-1,"最大的位或",2534,6406
0,5970,-1,"最大公约数",295,1088
1,5971,-1,"Wrestling Match",2411,7086
0,5972,-1,"Regular Number",967,3303
1,5973,-1,"Game of Taking Stones",892,2821
0,5974,-1,"A Simple Math Problem",3178,10153
1,5975,-1,"Aninteresting game",611,1695
0,5976,-1,"Detachment",2001,7161
1,5977,-1,"Garden of Eden",1247,4198
0,5978,-1,"To begin or not to begin",3043,4743
1,5979,-1,"Convex",2395,3686
0,5980,-1,"Find Small A",2643,5944
1,5981,-1,"Guess the number",351,846
0,5982,-1,"Relic Discovery",2828,3805
1,5983,-1,"Pocket Cube",1928,5506
0,5984,-1,"Pocky",1927,3590
1,5985,-1,"Lucky Coins",773,2122
0,5986,-1," Fibonacci",36,325
1,5987,-1,"Lambda Calculus",112,1534
0,5988,-1,"Coding Contest",1915,8366
1,5989,-1,"Pattern",43,264
0,5990,-1,"Travel Brochure",50,201
1,5991,-1,"Cliques",73,246
0,5992,-1,"Finding Hotels",1057,3617
1,5993,-1,"Tower Attack",68,641
0,5994,-1,"Generator and Monitor",61,357
1,5995,-1,"Kblack loves flag",391,633
0,5996,-1,"dingyeye loves stone",369,672
1,5997,-1,"rausen loves cakes",384,1443
0,5998,-1,"jvjhfhg loves Magic Tower",9,69
1,5999,-1,"The Third Cup is Free",1853,4084
1,6001,-1," Mr.Panda and Survey",32,105
0,6002,-1,"Game Leader",86,243
1,6003,-1," Problem Buyer",278,903
0,6004,-1,"Periodical Cicadas",113,692
1,6005,-1," Pandaland",599,2274
0,6006,-1,"Engineer Assignment",610,1752
1,6007,-1,"Mr. Panda and Crystal",425,1348
0,6008,-1,"Worried School",640,1853
1,6009,-1," Lazors",16,77
0,6010,-1,"Daylight Saving Time",730,1636
1,6011,-1,"Lotus and Characters",927,2787
0,6012,-1,"Lotus and Horticulture",521,1641
1,6013,-1,"Lotus and Thermodynamics",0,195
0,6014,-1,"Lotus and Islands",4,94
1,6015,-1,"Skip the Class",1190,2140
0,6016,-1,"Count the Sheep",965,2027
1,6017,-1,"Girls Love 233",330,958
0,6018,-1,"Game Arrangement",56,213
1,6019,-1,"MG loves gold",973,2426
0,6020,-1,"MG loves apple",294,1631
1,6021,-1,"MG loves string",268,529
0,6022,-1,"MG loves set",65,283
1,6023,-1,"Automatic Judge",2814,7255
0,6024,-1,"Building Shops",2193,5710
1,6025,-1,"Coprime Sequence",2624,5386
0,6026,-1,"Deleting Edges",888,2529
1,6027,-1,"Easy Summation",3034,7488
0,6028,-1,"Forgiveness",15,303
1,6029,-1,"Graph Theory",1424,3388
0,6030,-1,"Happy Necklace",1517,3686
1,6031,-1,"Innumerable Ancestors",931,2663
0,6032,-1,"Judicious Strategy",116,375
1,6033,-1,"Add More Zero",2284,4060
0,6034,-1,"Balala Power!",2113,9205
1,6035,-1,"Colorful Tree",1689,3889
0,6036,-1,"Division Game",184,451
1,6037,-1,"Expectation Division",101,370
0,6038,-1,"Function",1243,2874
1,6039,-1,"Gear Up",185,609
0,6040,-1,"Hints of sd0061",1345,4647
1,6041,-1,"I Curse Myself",727,3157
0,6042,-1,"Journey with Knapsack",190,453
1,6043,-1,"KazaQ's Socks",1763,3376
0,6044,-1,"Limited Permutation",781,3163
1,6045,-1,"Is Derek lying?",1496,3436
0,6046,-1,"hash",310,999
1,6047,-1,"Maximum Sequence",1479,3199
0,6048,-1,"Puzzle",393,783
1,6049,-1,"Sdjpx Is Happy",368,882
0,6050,-1,"Funny Function",918,1792
1,6051,-1,"If the starlight never fade",209,361
0,6052,-1,"To my boyfriend",693,1577
1,6053,-1,"TrickGCD",1865,5327
0,6054,-1,"String and String",48,380
1,6055,-1,"Regular polygon",1608,4380
0,6056,-1,"simple counting problem",29,124
1,6057,-1,"Kanade's convolution",314,652
0,6058,-1,"Kanade's sum",1540,3791
1,6059,-1,"Kanade's trio",663,1777
0,6060,-1,"RXD and dividing",1038,2467
1,6061,-1,"RXD and functions",651,1562
0,6062,-1,"RXD and logic gates",84,280
1,6063,-1,"RXD and math",1124,2155
0,6064,-1,"RXD and numbers",187,509
1,6065,-1,"RXD, tree and sequence",341,926
0,6066,-1,"RXD's date",1176,1614
1,6067,-1,"Big Integer",92,440
0,6068,-1,"Classic Quotation",359,1088
1,6069,-1,"Counting Divisors",2210,6398
0,6070,-1,"Dirt Ratio",1382,3165
1,6071,-1,"Lazy Running",905,2222
0,6072,-1,"Logical Chain",179,451
1,6073,-1,"Matching In Multiplication",649,2259
0,6074,-1,"Phone Call",285,711
1,6075,-1,"Questionnaire",1104,1836
0,6076,-1,"Security Check",282,755
1,6077,-1,"Time To Get Up",1664,2582
0,6078,-1,"Wavel Sequence",587,1186
1,6079,-1,"Yuno And Claris",43,512
0,6080,-1,"度度熊保护村庄",228,698
1,6081,-1,"度度熊的王国战略",561,1463
0,6082,-1,"度度熊与邪恶大魔王",774,2328
1,6083,-1,"度度熊的午饭时光",389,1518
0,6084,-1,"寻找母串",123,269
1,6085,-1,"Rikka with Candies",1092,2715
0,6086,-1,"Rikka with String",344,961
1,6087,-1,"Rikka with Sequence",161,755
0,6088,-1,"Rikka with Rock-paper-scissors",321,853
1,6089,-1,"Rikka with Terrorist",50,165
0,6090,-1,"Rikka with Graph",787,1481
1,6091,-1,"Rikka with Match",148,448
0,6092,-1,"Rikka with Subset",1213,2738
1,6093,-1,"Rikka with Number",229,769
0,6094,-1,"Rikka with K-Match",103,451
1,6095,-1,"Rikka with Competition",1044,1571
0,6096,-1,"String",818,2590
1,6097,-1,"Mindis",833,3963
0,6098,-1,"Inversion",844,1362
1,6099,-1,"Similarity",67,311
1,6101,-1,"Gumballs&Dungeons",32,120
0,6102,-1,"GCDispower",240,442
1,6103,-1,"Kirinriki",1403,3848
0,6104,-1,"Influence",39,126
1,6105,-1,"Gameia",767,1755
0,6106,-1,"Classes",769,1413
1,6107,-1,"Typesetting",321,717
0,6108,-1,"小C的倍数问题",956,1970
1,6109,-1,"数据分割",922,2980
0,6110,-1,"路径交",226,755
1,6111,-1,"迷宫出逃",78,260
0,6112,-1,"今夕何夕",1416,4757
1,6113,-1,"度度熊的01世界",1109,3177
0,6114,-1,"Chess",816,1638
1,6115,-1,"Factory",406,1213
0,6116,-1,"路径计数",81,266
1,6117,-1,"打怪兽2",22,92
0,6118,-1,"度度熊的交易计划",647,1816
1,6119,-1,"小小粉丝度度熊",919,3049
0,6120,-1,"All Kill",35,139
1,6121,-1,"Build a tree",694,1819
0,6122,-1,"Color the chessboard",182,335
1,6123,-1,"Destroy the cube",60,148
0,6124,-1,"Euler theorem",1309,2010
1,6125,-1,"Free from square",398,916
0,6126,-1,"Give out candies",282,766
1,6127,-1,"Hard challenge",941,2197
0,6128,-1,"Inverse of sum",422,1360
1,6129,-1,"Just do it",1066,1975
0,6130,-1,"Kolakoski",836,1452
1,6131,-1,"Loop nest",30,105
0,6132,-1,"Mystery",15,70
1,6133,-1,"Army Formations",488,2305
0,6134,-1,"Battlestation Operational",511,908
1,6135,-1,"Casual Podracing",80,232
0,6136,-1,"Death Podracing",291,725
1,6137,-1,"Engineering of the Clones",25,99
0,6138,-1,"Fleet of the Eternal Throne ",590,1341
1,6139,-1,"Galaxy at War",139,417
0,6140,-1,"Hybrid Crystals",678,1197
1,6141,-1,"I am your Father!",266,784
0,6142,-1,"Jedi Council",60,182
1,6143,-1,"Killer Names",1222,2547
0,6144,-1,"Arithmetic of Bomb",302,489
1,6145,-1,"Arithmetic of Bomb II",46,214
0,6146,-1,"Pokémon GO",343,615
1,6147,-1,"Pokémon GO II",168,482
0,6148,-1,"Valley Numer",1205,2406
1,6149,-1,"Valley Numer II",288,861
0,6150,-1,"Vertex Cover",478,1276
1,6151,-1,"Party",62,139
0,6152,-1,"Friend-Graph",1944,4751
1,6153,-1,"A Secret",2377,7019
0,6154,-1,"CaoHaha's staff",975,1710
1,6155,-1,"Subsequence Count",542,1636
0,6156,-1,"Palindrome Function",977,1759
1,6157,-1,"The Karting",104,244
0,6158,-1,"The Designer",573,2727
1,6159,-1,"Graph Of Zhuper",46,162
0,6160,-1,"Convolution Layer",27,164
1,6161,-1,"Big binary tree",375,1005
0,6162,-1,"Ch’s gift",1158,3511
1,6163,-1,"CSGO",72,305
0,6164,-1,"Dying Light",201,867
1,6165,-1,"FFF at Valentine",965,2250
0,6166,-1,"Senior Pan",872,2292
1,6167,-1,"Missile Interception",128,385
0,6168,-1,"Numbers",795,1726
1,6169,-1,"Senior PanⅡ",363,1244
0,6170,-1,"Two strings",1119,3331
1,6171,-1,"Admiral",710,1807
0,6172,-1,"Array Challenge",574,1063
1,6173,-1,"Boring Game",24,166
0,6174,-1,"Brother and Sister",26,129
1,6175,-1,"Cube Summation",39,105
0,6176,-1,"Function Counting",65,142
1,6177,-1,"Jacana Number",21,164
0,6178,-1,"Monkeys",625,2193
1,6179,-1,"Rotating Line",15,142
0,6180,-1,"Schedule",1101,3524
1,6181,-1,"Two Paths",1264,3596
0,6182,-1," A Math Problem",3272,10805
1,6183,-1,"Color it",1105,3986
0,6184,-1,"Counting Stars",944,3253
1,6185,-1,"Covering",1487,4190
0,6186,-1,"CS Course",1814,5047
1,6187,-1,"Destroy Walls",907,2387
0,6188,-1,"Duizi and Shunzi",2356,6643
1,6189,-1,"Law of Commutation",318,883
0,6190,-1,"Matching in a Tree",44,336
1,6191,-1,"Query on A Tree",1323,4154
0,6192,-1,"Removing Mountains",47,331
1,6193,-1,"Yuno And Irotoridori no Sekai",25,131
0,6194,-1,"string string string",1459,4575
1,6195,-1,"cable cable cable",1109,1634
0,6196,-1,"happy happy happy",359,1242
1,6197,-1,"array array array",1144,2309
0,6198,-1,"number number number",1042,1786
1,6199,-1,"gems gems gems",637,2665
1,6201,-1,"transaction transaction transaction",1803,4083
0,6202,-1,"cube cube cube",249,11498
1,6203,-1,"ping ping ping",527,1874
0,6204,-1,"triangulation triangulation triangulation",21,252
1,6205,-1,"card card card",1474,3695
0,6206,-1,"Apple",632,2543
1,6207,-1,"Bomberman",22,115
0,6208,-1,"The Dominator of Strings",2089,6340
1,6209,-1,"The Intersection",405,1715
0,6210,-1,"King's Visit",11,129
1,6211,-1,"Pythagoras",242,464
0,6212,-1,"Zuma",584,1824
1,6213,-1,"Chinese Zodiac",1662,2906
0,6214,-1,"Smallest Minimum Cut",1225,3051
1,6215,-1,"Brute Force Sorting",665,2880
0,6216,-1,"A Cubic number and A Cubic Number",1707,4496
1,6217,-1,"BBP Formula",374,653
0,6218,-1,"Bridge",97,323
1,6219,-1,"Empty Convex Polygons",509,1705
0,6220,-1,"Defense of the Ancients",29,208
1,6221,-1,"Five-round Show Hand",11,103
0,6222,-1,"Heron and His Triangle",2203,5670
1,6223,-1,"Infinite Fraction Path",1764,8950
0,6224,-1,"Legends of the Three Kingdoms",215,1241
1,6225,-1,"Little Boxes",3677,10057
0,6226,-1," New Self-describing Sequence",22,97
1,6227,-1,"Rabbits",3065,5808
0,6228,-1," Tree",1989,3351
1,6229,-1,"Wandering Robots",716,1571
0,6230,-1,"Palindrome",956,2615
1,6231,-1,"K-th Number",1559,4209
0,6232,-1,"Confliction",92,330
1,6233,-1,"X-Men",285,620
0,6234,-1,"Square Network",14,99
1,6235,-1,"Permutation",2109,3237
0,6236,-1,"Debug",7,48
1,6237,-1,"A Simple Stone Game",1866,8307
0,6238,-1,"Cow`s Segment",26,487
1,6239,-1,"Interview",214,496
0,6240,-1,"Server",311,1782
1,6241,-1,"Color a Tree",427,1643
0,6242,-1,"Geometry Problem",1570,9619
1,6243,-1,"Dogs and Cages",1315,2234
0,6244,-1,"Same Digit",5,148
1,6245,-1,"Rich Game",1003,2777
0,6246,-1,"Mr. Panda and Circles",16,175
1,6247,-1,"Evil Forest",1103,1898
0,6248,-1,"Fair Lottery",82,380
1,6249,-1,"Alice’s Stamps",841,2415
0,6250,-1,"Equidistance",77,451
1,6251,-1," Inkopolis",169,748
0,6252,-1,"Subway Chasing",706,2011
1,6253,-1,"Knightmare",1004,2433
0,6254,-1,"Rikka with Linker",11,60
1,6255,-1,"Rikka with Proper Fractions",2,41
0,6256,-1,"Rikka with XOR",11,106
1,6257,-1,"Rikka with Tree Game",26,104
0,6258,-1,"Rikka with Equation",0,48
1,6259,-1,"Rikka with Lines",3,51
0,6260,-1,"Rikka with Bridges",0,39
1,6261,-1,"Rikka with Mutex",137,346
0,6262,-1,"Rikka with Mirror",0,37
1,6263,-1,"Rikka with String",4,102
0,6264,-1,"Super-palindrome",1527,2959
1,6265,-1,"Master of Phi",1000,2630
0,6266,-1,"Hakase and Nano",1096,2900
1,6267,-1,"Master of Random",800,1771
0,6268,-1,"Master of Subgraph",453,1325
1,6269,-1,"Hearthrock",41,198
0,6270,-1,"Marriage",200,534
1,6271,-1,"Master of Connected Component",93,277
0,6272,-1,"Master of Matrix",51,217
1,6273,-1,"Master of GCD",1820,4750
0,6274,-1,"Master of Sequence",656,2077
1,6275,-1,"Mod, Xor and Everything",233,913
0,6276,-1,"Easy $h$-index",1708,5446
1,6277,-1,"Higher $h$-index",1166,1856
0,6278,-1,"Just $h$-index",1194,2783
1,6279,-1,"Circular Coloring",120,267
0,6280,-1,"From Tree to Graph",64,232
1,6281,-1,"Sorting",1412,5721
0,6282,-1,"String Transformation",884,2694
1,6283,-1,"Infinity",24,108
0,6284,-1,"Longest Increasing Subsequence",166,715
1,6285,-1,"Vertex Cover",346,821
0,6286,-1,"2018",1507,3198
1,6287,-1,"口算训练",1220,5610
0,6288,-1,"缺失的数据范围",1100,5205
1,6289,-1,"寻宝游戏",145,567
0,6290,-1,"奢侈的旅行",728,3678
1,6291,-1,"对称数",155,881
0,6292,-1,"赛题分析",1581,3240
1,6293,-1,"quailty算法",26,91
0,6294,-1,"SA-IS后缀数组",1272,4518
1,6295,-1,"回文树",104,380
0,6296,-1,"代码派对",110,236
1,6297,-1,"CCPC直播",1338,3394
0,6298,-1,"Maximum Multiple",2638,7115
1,6299,-1,"Balanced Sequence",2265,8798
1,6301,-1,"Distinct Values",2482,7631
0,6302,-1,"Maximum Weighted Matching",60,301
1,6303,-1,"Period Sequence",78,229
0,6304,-1,"Chiaki Sequence Revisited",1204,4240
1,6305,-1,"RMQ Similar Sequence",815,2356
0,6306,-1,"Lyndon Substring",19,210
1,6307,-1,"Turn Off The Light",98,321
0,6308,-1,"Time Zone",2262,9110
1,6309,-1,"Absolute",104,291
0,6310,-1,"Counting Permutations",96,456
1,6311,-1,"Cover",896,3926
0,6312,-1,"Game",1962,3375
1,6313,-1,"Hack It",701,2052
0,6314,-1,"Matrix",473,1836
1,6315,-1,"Naive Operations",2652,6347
0,6316,-1,"Odd Shops",72,142
1,6317,-1,"Segment",52,309
0,6318,-1,"Swaps and Inversions",1847,4981
1,6319,-1,"Problem A. Ascending Rating",2581,7916
0,6320,-1,"Problem B. Cut The String",53,227
1,6321,-1,"Problem C. Dynamic Graph Matching",1275,3295
0,6322,-1,"Problem D. Euler Function",1673,2096
1,6323,-1,"Problem E.  Find The Submatrix",26,85
0,6324,-1,"Problem F. Grab The Tree",1133,1872
1,6325,-1,"Problem G. Interstellar Travel",891,3628
0,6326,-1,"Problem H. Monster Hunter",531,2117
1,6327,-1,"Problem I. Random Sequence",348,1083
0,6328,-1,"Problem J. Rectangle Radar Scanner",171,571
1,6329,-1,"Problem K. Transport Construction",47,155
0,6330,-1,"Problem L. Visual Cube",1326,2516
1,6331,-1,"Problem M. Walking Plan",683,1944
0,6332,-1,"Problem A. Integers Exhibition",49,126
1,6333,-1,"Problem B. Harvest of Apples",2026,5527
0,6334,-1,"Problem C. Problems on a Tree",103,295
1,6335,-1,"Problem D. Nothing is Impossible",1004,1837
0,6336,-1,"Problem E. Matrix from Arrays",957,2137
1,6337,-1,"Problem F. Travel Through Time",9,73
0,6338,-1,"Problem G. Depth-First Search",221,1019
1,6339,-1,"Problem H. Eat Cards, Have Fun",31,46
0,6340,-1,"Problem I. Delightful Formulas",72,155
1,6341,-1,"Problem J. Let Sudoku Rotate",857,1661
0,6342,-1,"Problem K. Expression in Memories",1114,3467
1,6343,-1,"Problem L. Graph Theory Homework",1240,2440
0,6344,-1,"调查问卷",406,1002
1,6345,-1,"子串查询",612,1357
0,6346,-1,"整数规划",505,1376
1,6347,-1,"点集划分",4,65
0,6348,-1,"序列计数",176,518
1,6349,-1,"三原色图",315,987
0,6350,-1,"Always Online",206,750
1,6351,-1,"Beautiful Now",1469,4723
0,6352,-1,"Call It What You Want",39,77
1,6353,-1,"Daylight",61,413
0,6354,-1,"Everything Has Changed",975,1943
1,6355,-1,"Fireflies",63,168
0,6356,-1,"Glad You Came",1426,3249
1,6357,-1,"Hills And Valleys",506,1535
0,6358,-1,"Innocence",30,108
1,6359,-1,"Just So You Know",61,325
0,6360,-1,"Kaleidoscope",66,99
1,6361,-1,"Lost In The Echo",16,33
0,6362,-1,"oval-and-rectangle",844,2374
1,6363,-1,"bookshelf",482,1147
0,6364,-1,"Ringland",107,572
1,6365,-1,"Shoot Game",228,593
0,6366,-1,"black-and-white",11,31
1,6367,-1,"foam-transformation",21,35
0,6368,-1,"Variance-MST",70,386
1,6369,-1,"Rectangle Outline",10,54
0,6370,-1,"Werewolf",979,3434
1,6371,-1,"Chopping hands",20,154
0,6372,-1,"sacul",203,616
1,6373,-1,"Pinball",716,1607
0,6374,-1,"度度熊拼三角",987,2187
1,6375,-1,"度度熊学队列",1377,4202
0,6376,-1,"度度熊剪纸条",509,2673
1,6377,-1,"度度熊看球赛",208,467
0,6378,-1,"度度熊玩数组",68,364
1,6379,-1,"度度熊算算术",13,89
0,6380,-1,"degree",325,535
1,6381,-1,"hex",0,111
0,6382,-1,"odds",86,335
1,6383,-1,"p1m2",699,1936
0,6384,-1,"ratio",5,20
1,6385,-1,"rect",235,355
0,6386,-1,"Age of Moyu",1522,5097
1,6387,-1,"AraBellaC",128,400
0,6388,-1,"YJJ’s Stack",16,43
1,6389,-1,"Go to school",29,64
0,6390,-1,"GuGuFishtion",904,2533
1,6391,-1,"Lord Li's problem",109,191
0,6392,-1,"Reverse Game",82,162
1,6393,-1,"Traffic Network in Numazu",486,1171
0,6394,-1,"Tree",450,1287
1,6395,-1,"Sequence",1400,3815
0,6396,-1,"Swordsman",954,3264
1,6397,-1,"Character Encoding",1248,3438
0,6398,-1,"Pizza Hub",287,1468
1,6399,-1,"City Development",20,75
1,6401,-1,"Magic Square",732,967
0,6402,-1,"Boolean 3-Array",14,30
1,6403,-1,"Card Game",250,826
0,6404,-1,"K-Similar Strings",22,74
1,6405,-1,"Make ZYB Happy",175,382
0,6406,-1,"Taotao Picks Apples",1309,4623
1,6407,-1,"Pop the Balloons",229,673
0,6408,-1,"From ICPC to ACM",248,812
1,6409,-1,"没有兄弟的舞会",275,812
0,6410,-1,"序列期望",322,708
1,6411,-1,"带劲的and和",247,723
0,6412,-1,"公共子序列",69,154
1,6413,-1,"棋盘上的旅行",66,370
0,6414,-1,"带劲的多项式",16,43
1,6415,-1,"Rikka with Nash Equilibrium",1030,2533
0,6416,-1,"Rikka with Seam",197,424
1,6417,-1,"Rikka with APSP",72,175
0,6418,-1,"Rikka with Stone-Paper-Scissors",553,1138
1,6419,-1,"Rikka with Rain",69,242
0,6420,-1,"Rikka with Spanning Tree",16,59
1,6421,-1,"Rikka with Treasure",15,58
0,6422,-1,"Rikka with Line Graph",17,79
1,6423,-1,"Rikka with Bubble Sort",13,166
0,6424,-1,"Rikka with Time Complexity",268,758
1,6425,-1,"Rikka with Badminton",660,1214
0,6426,-1,"Problem A.Alkane",84,140
1,6427,-1,"Problem B. Beads",94,266
0,6428,-1,"Problem C. Calculate",276,702
1,6429,-1,"Problem D. Permutation",86,233
0,6430,-1,"Problem E. TeaTree",1028,2915
1,6431,-1,"Problem F. NewNippori",26,115
0,6432,-1,"Problem G. Cyclic",526,843
1,6433,-1,"Problem H. Pow",1089,2174
0,6434,-1,"Problem I. Count",725,1688
1,6435,-1,"Problem J. CSGO",798,1586
0,6436,-1,"Problem K. Pow2",87,153
1,6437,-1,"Problem L.Videos",699,1560
0,6438,-1,"Buy and Resell",1813,5047
1,6439,-1,"Congruence equation",107,383
0,6440,-1,"Dream",1019,2355
1,6441,-1,"Find Integer",1987,6106
0,6442,-1,"GuGu Convolution",266,1010
1,6443,-1,"Neko and Inu",10,57
0,6444,-1,"Neko's loop",793,3497
1,6445,-1,"Search for Answer",57,156
0,6446,-1,"Tree and Permutation",1337,3559
1,6447,-1,"YJJ's Salesman",1578,4490
0,6448,-1,"Sockpuppets",4,20
1,6449,-1,"Sequences Generator",3,21
0,6450,-1,"Insertion Sort",56,128
1,6451,-1,"Diameter of a Tree",3,40
0,6452,-1,"The Kouga Ninja Scrolls",10,62
1,6453,-1,"Counting Sheep in Ami Dongsuo",15,68
0,6454,-1,"Best ACMer Solves the Hardest Problem",39,194
1,6455,-1,"Rainbow Graph",4,50
0,6456,-1,"Distance Between Sweethearts",17,60
1,6457,-1,"How Much Memory Your Code Is Using?",141,425
0,6458,-1,"Let the Flames Begin",49,225
1,6459,-1,"Machining Disc Rotors",36,126
0,6460,-1,"Renaissance Past in Nancy",7,23
1,6461,-1,"hzy 和zsl 的生存挑战",829,1905
0,6462,-1,"人类史上最大最好的希望事件",664,2628
1,6463,-1,"超级无敌简单题",984,2730
0,6464,-1,"免费送气球",246,1284
1,6465,-1,"水题",63,177
0,6466,-1,"清一色",52,111
1,6467,-1,"简单数学题",523,1246
